Date,Open,High,Low,Close,Adj Close,Volume
2020-03-01,52.590000,54.150002,30.110001,37.970001,32.578640,1171277200
2020-04-01,36.860001,47.680000,36.340000,46.470001,39.871716,791507100
2020-05-01,45.630001,47.150002,40.200001,45.470001,39.013714,477169600
2020-06-01,45.320000,55.360001,43.160000,44.720001,39.114174,584980000
2020-07-01,44.490002,45.380001,40.910000,42.080002,36.805115,447137800
2020-08-01,42.049999,46.419998,39.310001,39.939999,34.933361,449216800
2020-09-01,39.750000,40.029999,33.759998,34.330002,30.618969,590803600
2020-10-01,33.790001,35.950001,31.110001,32.619999,29.093811,630433400
2020-11-01,33.139999,42.080002,32.529999,38.130001,34.008190,703960200
2020-12-01,38.959999,44.470001,38.340000,41.220001,37.651150,603794500
2021-01-01,41.450001,51.080002,41.000000,44.840000,40.957726,594784100
2021-02-01,45.580002,57.250000,44.290001,54.369999,49.662617,543959000
2021-03-01,56.470001,62.549999,54.450001,55.830002,51.862240,790785000
2021-04-01,56.320000,59.480000,54.299999,57.240002,53.172035,457851400
2021-05-01,57.980000,64.019997,57.740002,58.369999,54.221725,521302100
2021-06-01,59.450001,64.930000,59.450001,63.080002,59.450634,526456700
2021-07-01,64.330002,64.419998,54.599998,57.570000,54.257656,435901400
2021-08-01,57.549999,59.060001,52.099998,54.520000,51.383137,406363800
2021-09-01,54.490002,60.480000,52.959999,58.820000,56.274799,482908500
2021-10-01,59.410000,65.940002,59.410000,64.470001,61.680313,435214600
2021-11-01,65.070000,66.379997,59.540001,59.840000,57.250660,416061500
2021-12-01,60.900002,63.349998,57.959999,61.189999,59.329006,433112300
2022-01-01,61.240002,76.419998,61.209999,75.959999,73.649796,608287500
2022-02-01,76.449997,83.080002,74.029999,78.419998,76.034981,628643600
2022-03-01,78.769997,91.510002,76.250000,82.589996,80.965897,853500100
2022-04-01,81.989998,89.800003,79.290001,85.250000,83.573593,505627700
2022-05-01,85.010002,99.779999,83.400002,96.000000,94.112198,659837300
2022-06-01,97.019997,105.570000,83.519997,85.639999,84.815910,660217900
2022-07-01,86.739998,97.519997,80.690002,96.930000,95.997269,427905800
2022-08-01,94.790001,101.559998,86.279999,95.589996,94.670158,424555300
2022-09-01,94.419998,97.000000,92.290001,96.500000,96.500000,106019000
2022-09-09,96.519997,96.995003,95.324997,96.500000,96.500000,17161438
