Date,Open,High,Low,Close,Adj Close,Volume
2017-09-01,199.789993,200.759995,188.250000,195.850006,181.288910,57668800
2017-10-01,196.589996,212.770004,186.000000,210.220001,195.328995,81206400
2017-11-01,211.619995,228.750000,208.919998,228.169998,212.007492,51055200
2017-12-01,228.889999,231.770004,218.190002,220.460007,205.535278,55743700
2018-01-01,221.020004,250.789993,220.000000,236.779999,220.750412,82310600
2018-02-01,235.259995,237.820007,208.479996,226.160004,210.849396,80192600
2018-03-01,225.699997,231.270004,212.500000,214.000000,199.512604,79400300
2018-04-01,218.460007,241.669998,214.630005,236.399994,221.125870,72689800
2018-05-01,237.000000,249.169998,228.229996,241.509995,225.905701,59234200
2018-06-01,243.740005,256.730011,241.289993,245.339996,229.488251,55299900
2018-07-01,245.000000,259.010010,244.119995,253.220001,237.696945,49156400
2018-08-01,256.100006,270.170013,252.229996,268.459991,252.002701,47631000
2018-09-01,268.000000,271.160004,257.480011,266.040009,249.731064,53229200
2018-10-01,267.250000,272.809998,253.320007,261.350006,246.156311,84593100
2018-11-01,262.920013,285.450012,258.279999,281.359985,265.003052,74853800
2018-12-01,283.000000,287.940002,231.809998,249.119995,235.387085,88902900
2019-01-01,245.000000,272.440002,236.130005,270.200012,255.305038,82836100
2019-02-01,268.470001,272.489990,239.149994,242.220001,228.867493,77371500
2019-03-01,243.559998,259.250000,234.509995,247.259995,233.629654,101319700
2019-04-01,249.710007,250.199997,208.070007,233.070007,221.062408,173459600
2019-05-01,233.070007,251.179993,227.179993,241.800003,229.342651,101175300
2019-06-01,241.490005,253.490005,234.830002,244.009995,231.438766,72927300
2019-07-01,245.949997,268.690002,239.539993,249.009995,237.227066,82522700
2019-08-01,249.190002,251.580002,220.779999,234.000000,222.927353,76577600
2019-09-01,231.740005,236.559998,213.119995,217.320007,207.036621,87632100
2019-10-01,219.190002,255.720001,212.080002,252.699997,241.877777,107377700
2019-11-01,253.990005,283.000000,249.089996,279.869995,267.884186,72368100
2019-12-01,281.779999,300.000000,273.850006,293.980011,281.389893,60550900
2020-01-01,293.980011,302.540009,271.179993,272.450012,261.784546,84374200
2020-02-01,275.130005,306.709991,245.300003,254.960007,244.979218,94529600
2020-03-01,257.339996,295.839996,187.720001,249.380005,239.617661,189875500
2020-04-01,238.690002,304.000000,226.029999,292.470001,282.238098,104539500
2020-05-01,288.390015,309.660004,275.559998,304.850006,294.184967,86558300
2020-06-01,304.019989,315.839996,273.709991,294.950012,284.631317,85408300
2020-07-01,295.829987,310.970001,287.100006,302.779999,293.445801,61207300
2020-08-01,303.589996,324.570007,299.200012,312.549988,302.914642,57175800
2020-09-01,310.160004,323.820007,289.640015,311.769989,302.158661,59489700
2020-10-01,312.910004,335.649994,299.600006,305.140015,296.951660,57916400
2020-11-01,312.640015,367.950012,307.359985,336.339996,327.314453,74427900
2020-12-01,344.769989,354.100006,329.399994,350.679993,341.269653,63965400
2021-01-01,351.450012,367.489990,329.010010,333.579987,325.796417,63126000
2021-02-01,335.029999,344.640015,320.350006,332.220001,324.468201,69067300
2021-03-01,334.359985,380.500000,332.670013,372.070007,363.388336,79603700
2021-04-01,372.200012,402.160004,360.549988,398.799988,390.878357,56370900
2021-05-01,401.000000,425.980011,400.529999,411.920013,403.737793,50540600
2021-06-01,413.730011,413.730011,387.250000,400.440002,392.485779,82579900
2021-07-01,402.029999,422.529999,401.809998,412.220001,405.511597,51586100
2021-08-01,413.570007,431.359985,404.299988,416.269989,409.495728,47566300
2021-09-01,416.540009,424.399994,390.459991,390.739990,384.381165,59612800
2021-10-01,391.600006,461.390015,383.119995,460.470001,454.566406,60241500
2021-11-01,461.820007,466.000000,436.000000,444.220001,438.524689,61100800
2021-12-01,452.890015,509.230011,439.220001,502.140015,495.702148,64926200
2022-01-01,500.000000,503.750000,447.269989,472.570007,468.032776,80739800
2022-02-01,475.000000,500.929993,445.739990,475.869995,471.301086,58656100
2022-03-01,470.890015,521.890015,467.730011,509.970001,505.073700,73714100
2022-04-01,510.679993,553.289978,504.529999,508.549988,505.157806,61462000
2022-05-01,510.809998,513.510010,463.329987,496.779999,493.466309,68003600
2022-06-01,498.320007,518.700012,449.700012,513.630005,510.203888,84913200
2022-07-01,512.320007,544.340027,492.250000,542.340027,540.643616,58410400
2022-08-01,542.270020,553.130005,519.159973,519.330017,517.705566,46357000
2022-09-01,519.330017,529.789978,513.809998,524.340027,522.699951,13298800
2022-09-09,527.830017,527.760010,522.580017,524.340027,524.340027,2495566
